,index,First,Longitude,Latitude,Longitude_difference,Latitude_difference,Month,class
566,566,2024-04-12 10:10:11,127.106,18.523,8.658000000000001,-26.416999999999998,4,1.0
567,567,2024-04-12 20:54:11,118.448,44.94,-0.5940000000000083,-0.7690000000000055,4,1.0
568,568,2024-04-13 11:19:11,119.042,45.709,-8.346000000000004,24.184000000000005,4,1.0
569,569,2024-04-13 20:49:11,127.388,21.525,0.2810000000000059,1.471,4,1.0
570,570,2024-04-14 10:12:11,127.107,20.054,-0.8430000000000035,3.915999999999997,4,1.0
571,571,2024-04-14 20:51:11,127.95,16.138,-0.3430000000000035,-1.2399999999999984,4,1.0
572,572,2024-04-15 10:05:12,128.293,17.378,23.533,-43.617,4,1.0
573,573,2024-04-15 20:48:12,104.76,60.995,-0.2219999999999942,0.1280000000000001,4,1.0
574,574,2024-04-16 13:13:12,104.982,60.867,-21.849999999999994,36.931,4,1.0
575,575,2024-04-16 20:46:12,126.832,23.936,-0.3470000000000084,-0.9029999999999987,4,1.0
576,576,2024-04-17 10:18:12,127.179,24.839,0.5280000000000058,-1.4520000000000017,4,1.0
577,577,2024-04-17 20:43:12,126.651,26.291,-0.347999999999999,-0.8030000000000008,4,1.0
578,578,2024-04-18 10:22:12,126.999,27.094,-0.8460000000000036,3.046000000000003,4,1.0
579,579,2024-04-18 20:40:12,127.845,24.048,0.6539999999999964,2.5159999999999982,4,1.0
580,580,2024-04-19 10:15:13,127.191,21.532,0.7759999999999962,-2.3550000000000004,4,1.0
581,581,2024-04-19 20:45:13,126.415,23.887,0.4000000000000057,1.6000000000000014,4,1.0
582,582,2024-04-20 10:21:13,126.015,22.287,-1.3499999999999943,4.980999999999998,4,1.0
583,583,2024-04-20 20:48:13,127.365,17.306,0.3999999999999915,1.6930000000000014,4,1.0
584,584,2024-04-21 10:10:13,126.965,15.613,0.6490000000000009,-2.1529999999999987,4,1.0
585,585,2024-04-21 20:51:13,126.316,17.766,-0.3509999999999991,-1.0070000000000014,4,1.0
586,586,2024-04-22 10:15:13,126.667,18.773,-0.09999999999999432,0.5609999999999999,4,1.0
587,587,2024-04-22 20:48:13,126.767,18.212,-0.9750000000000085,-3.0040000000000013,4,1.0
588,588,2024-04-23 10:14:14,127.742,21.216,1.7720000000000056,-5.0589999999999975,4,1.0
589,589,2024-04-23 20:40:14,125.97,26.275,-0.47799999999999443,-1.0579999999999998,4,1.0
590,590,2024-04-24 10:28:14,126.448,27.333,-0.4790000000000134,1.5670000000000002,4,1.0
591,591,2024-04-24 20:36:14,126.927,25.766,1.2710000000000008,3.916999999999998,4,1.0
592,592,2024-04-25 10:24:14,125.656,21.849,0.7700000000000102,-2.024000000000001,4,1.0
593,593,2024-04-25 20:46:14,124.886,23.873,-1.855000000000004,-4.7159999999999975,4,1.0
594,594,2024-04-26 10:30:14,126.741,28.589,-0.1039999999999992,0.5079999999999991,4,1.0
595,595,2024-04-26 20:31:14,126.845,28.081,0.5210000000000008,1.570999999999998,4,1.0
596,596,2024-04-27 10:29:15,126.324,26.51,-2.3570000000000135,6.772000000000002,4,1.0
597,597,2024-04-27 20:35:15,128.681,19.738,4.018000000000015,13.471,4,1.0
598,598,2024-04-28 10:10:15,124.663,6.267,12.268,-32.111999999999995,4,1.0
599,599,2024-04-28 21:07:15,112.395,38.379,-2.734000000000009,-4.173000000000002,4,1.0
600,600,2024-04-29 11:48:15,115.129,42.552,-13.985,33.007999999999996,4,1.0
601,601,2024-04-29 20:45:15,129.114,9.544,-1.1099999999999852,-3.520999999999999,4,1.0
602,602,2024-04-30 09:56:15,130.224,13.065,4.141999999999996,-11.628000000000002,4,1.0
603,603,2024-04-30 20:36:15,126.082,24.693,-0.8590000000000089,-1.9019999999999975,4,1.0
604,604,2024-05-01 10:29:16,126.941,26.595,13.015,-21.343000000000004,5,1.0
605,605,2024-05-01 20:29:16,113.926,47.938,-29.11399999999999,-16.583,5,1.0
606,606,2024-05-02 12:13:16,143.04,64.521,-3.1129999999999995,1.0600000000000023,5,1.0
607,607,2024-05-02 16:36:16,146.153,63.461,25.763999999999996,15.930999999999997,5,1.0
608,608,2024-05-03 11:48:16,120.389,47.53,4.5120000000000005,-4.176000000000002,5,1.0
609,609,2024-05-03 20:02:16,115.877,51.706,-1.3640000000000043,-0.931999999999995,5,1.0
610,610,2024-05-04 12:24:16,117.241,52.638,-17.36399999999999,23.517999999999997,5,1.0
611,611,2024-05-04 19:51:16,134.605,29.12,0.012000000000000455,0.2240000000000002,5,1.0
612,612,2024-05-05 10:05:17,134.593,28.896,1.8839999999999861,-3.5519999999999996,5,1.0
613,613,2024-05-05 19:51:17,132.709,32.448,3.8840000000000146,8.358,5,1.0
614,614,2024-05-06 10:20:17,128.825,24.09,0.7579999999999814,-1.5489999999999995,5,1.0
615,615,2024-05-06 20:22:17,128.067,25.639,1.007000000000005,2.4719999999999978,5,1.0
616,616,2024-05-07 10:26:17,127.06,23.167,1.132000000000005,-2.3949999999999996,5,1.0
617,617,2024-05-07 20:30:17,125.928,25.562,-1.1170000000000044,-2.2029999999999994,5,1.0
618,618,2024-05-08 10:35:17,127.045,27.765,0.5079999999999956,-0.8550000000000004,5,1.0
619,619,2024-05-08 20:21:18,126.537,28.62,-0.24499999999999034,-0.31099999999999994,5,1.0
620,620,2024-05-09 10:39:18,126.782,28.931,0.12899999999999068,-0.07900000000000063,5,1.0
621,621,2024-05-09 20:19:18,126.653,29.01,-0.3709999999999951,-0.5449999999999982,5,1.0
622,622,2024-05-10 10:40:18,127.024,29.555,-1.9969999999999857,4.178000000000001,5,1.0
623,623,2024-05-10 20:16:18,129.021,25.377,1.377999999999986,3.154,5,1.0
624,624,2024-05-11 10:24:18,127.643,22.223,1.3769999999999953,-2.841000000000001,5,1.0
625,625,2024-05-11 20:27:18,126.266,25.064,-1.2469999999999999,-2.376999999999999,5,1.0
626,626,2024-05-12 10:35:18,127.513,27.441,0.6280000000000001,-1.0549999999999997,5,1.0
627,627,2024-05-12 20:17:19,126.885,28.496,-0.125,-0.08000000000000185,5,1.0
628,628,2024-05-13 10:40:19,127.01,28.576,0.0,0.15500000000000114,5,1.0
629,629,2024-05-13 20:16:19,127.01,28.421,-0.25099999999999056,-0.31599999999999895,5,1.0
630,630,2024-05-14 10:40:19,127.261,28.737,-1.1270000000000095,2.285999999999998,5,1.0
631,631,2024-05-14 20:14:19,128.388,26.451,-0.12699999999998113,-0.10500000000000043,5,1.0
632,632,2024-05-15 10:31:19,128.515,26.556,0.9969999999999857,-1.7369999999999983,5,1.0
633,633,2024-05-15 20:13:19,127.518,28.293,-0.12600000000000477,-0.08800000000000097,5,1.0
634,634,2024-05-16 10:39:19,127.644,28.381,3.4980000000000047,-5.710000000000001,5,1.0
635,635,2024-05-16 20:12:20,124.146,34.091,-0.0040000000000048885,0.14099999999999824,5,1.0
636,636,2024-05-17 11:07:20,124.15,33.95,-3.0049999999999955,5.091000000000001,5,1.0
637,637,2024-05-17 20:12:20,127.155,28.859,-0.006000000000000227,0.12400000000000233,5,1.0
638,638,2024-05-18 10:43:20,127.161,28.735,-0.006000000000000227,0.14300000000000068,5,1.0
639,639,2024-05-18 20:12:20,127.167,28.592,0.367999999999995,0.782,5,1.0
640,640,2024-05-19 10:43:20,126.799,27.81,19.117000000000004,-22.276,5,1.0
